MeanIP,StdIP,EkIP,SkIP,MeanDM.SNR,StdDM.SNR,EkDM.SNR,SkDM.SNR,PULSAR
114.8515625,44.30347931,0.14242548,0.087649167,3.16722408,22.30752972,7.591025041,59.74558737,1
78.8203125,38.91124388,0.647504571,2.047392789,2.030936455,15.26652445,10.13082403,121.4293594,0
61.71875,32.30154251,2.266660549,11.18402964,14.74916388,47.31498689,3.201231706,9.087746535,1
102.78125,44.88856646,0.711608951,1.248966476,2.346153846,14.11961243,9.165034591,114.9086501,0
155.1171875,43.03461926,-0.130539897,0.754598021,2.622909699,16.30901766,9.047841018,101.2025928,0
117.1640625,45.55830354,0.364023937,0.064707648,3.956521739,22.73788661,6.37030585,43.08022997,0
97.0625,42.75835993,0.926459987,2.125474964,10.4590301,41.06904408,4.060036602,15.78317608,0
101.8828125,45.07036531,0.39761313,0.61403104,3.438963211,20.54537649,6.734601235,49.93804761,0
127.9375,51.25682119,0.070403035,-0.244575789,3.051839465,17.6983453,8.398023405,83.76491848,0
127.0859375,54.51190056,-0.122832699,-0.699710814,2.274247492,14.88051763,9.767915267,119.611547,0
43.390625,40.68346454,3.49042398,12.54182148,50.21655518,67.85578175,1.280288544,0.646120509,1
71.3984375,47.29517349,1.317459045,2.340411994,17.1145485,46.86283003,3.070346153,9.405187883,1
112.0625,48.14946618,0.331624838,-0.014803418,2.406354515,17.22583887,9.008724198,93.2805985,1
142.2578125,40.71840149,-0.253934087,0.801579329,1.741638796,13.88495391,11.18717117,151.1873576,0
20.5859375,38.95099633,4.107440317,17.45892291,61.43645485,66.93227852,1.363742553,0.809833128,1
106.4140625,34.76585235,0.264981285,2.519154831,1.690635452,13.35899779,11.31929416,157.6439084,0
31.796875,34.8057914,4.327562238,20.43281951,38.00501672,62.44372697,1.843819367,2.581170151,1
111.2421875,41.00604873,0.494086143,0.715079964,1.701505017,13.96946136,11.38859337,154.5200814,0
113.0625,51.45792426,0.500761131,0.04358791,18.06270903,53.97153573,2.910393188,7.087740461,1
103.5625,46.51474061,0.30004755,0.423681849,1.534280936,13.90133636,12.30686222,175.380952,0
126.1796875,49.42709808,-0.015012615,-0.247704799,1.905518395,13.70875765,11.41068284,162.0598151,0
101.4375,40.8590852,0.467907143,0.573404013,2.631270903,18.55170823,8.946500521,90.88482912,0
118.28125,53.494733600000004,0.296923941,-0.265318992,4.611204013,27.08580151,6.64578815,45.99560362,0
122.015625,43.05682734,-0.155449062,0.209085642,3.45819398,21.31255125,7.993053049,71.32767101,0
119.046875,58.89979035,-0.079014263,-0.550983318,3.722408027,21.55986143,6.778420849,49.94037707,0
119.171875,49.60659441,0.167130394,-0.259674427,2.528428094,17.04499342,8.928756279,93.53261581,0
94.25,45.09590475,0.618096137,0.765135096,1.272575251,14.99690995,13.3067793,185.9735931,0
43.2578125,62.77492609,2.372961027,4.199083392,58.58444816,69.14749922,1.226661999,0.459215959,1
114.015625,46.20588849,0.131620443,-0.102737261,0.908862876,11.81119113,16.86554767,319.1344588,0
100.5703125,37.63386183,0.249884203,1.562450443,3.445652174,20.82362362,7.865258799,68.45549172,0
125.0625,47.30168304,0.040311319,-0.17644764,1.20819398,12.07207867,13.55291836,221.5006358,0
88.7734375,41.32327107,0.470697936,1.078460454,2.550167224,15.84234593,8.663383419,93.84330094,0
103.59375,31.5781366,0.449132992,3.794120622,2.508361204,15.54287727,9.854969699,124.5665507,0
81.96875,40.35640777,0.762235361,1.876498648,1.810200669,15.06546238,10.71296413,131.9510435,0
113.0859375,46.1161962,0.277291671,-0.218964213,3.185618729,17.63008964,8.692530126,96.32540055,0
124.9140625,53.40617171,-0.026207224,-0.480710512,5.143812709,28.44888134,6.00830816,36.98609905,0
116.53125,46.43862507,0.21831507,0.007542205,2.334448161,18.90643705,9.001634948,86.58438924,0
35.265625,30.4054591,5.778470134,38.40016863,109.9782609,81.27119963,0.019015878,-1.124362269,1
137.2421875,45.16147177,-0.066765479,0.576024913,0.865384615,10.19186044,16.76267828,352.481827,0
129.484375,44.81088462,0.119816217,0.281598697,1.468227425,10.40467932,14.7400055,308.8529143,0
85.234375,36.34910684,0.783194875,2.597287723,1.732441472,15.16443817,10.17268739,118.2813897,0
139.984375,49.51830223,-0.200709268,-0.040071129,2.852006689,16.88285443,8.334169097,84.25156113,0
114.6640625,48.60093835,0.030571283,-0.034613806,2.998327759,18.56688165,8.108129205,77.14932785,0
104.7890625,47.89109591,0.425416228,0.441975133,3.260033445,18.68991218,7.584000908,68.13399704,0
101.921875,48.42997673,0.298718329,0.093752295,2.586956522,15.20792228,8.827830642,100.780872,0
124.03125,45.78344705,0.174573438,0.6186692,3.073578595,19.11690678,8.372944523,81.43206379,0
109.8203125,41.93865192,0.403685628,0.586859832,2.560200669,17.72793899,8.847024705,89.91420631,0
92.03125,38.77840441,0.604326396,2.043384967,1.142976589,14.34059394,14.04122971,210.5660905,0
86.8203125,45.15069102,0.683484628,1.070996075,2.153846154,17.09264771,10.39601317,124.1530281,0
122.640625,51.19199986,0.052507059,-0.333959472,1.894648829,12.95085662,10.48643507,149.6734567,0
131.1484375,49.44158325,-0.09059694,-0.273492016,1.902173913,13.34039664,11.62761183,175.0966728,0
121.8359375,42.50253252,0.480388255,0.933689231,10.84782609,41.02785073,4.028724928,15.56852975,0
78.0546875,36.64596426,0.890753481,3.071177094,1.801003344,17.9089727,10.86578221,124.1830188,0
106.828125,46.80363056,0.362124031,0.396458113,1.913879599,12.71044029,10.96734829,163.4672034,0
75.2421875,41.05269976,0.902547366,1.926888675,2.102842809,13.78757712,9.805302688,126.31978,0
118.765625,43.35220661,0.161185858,0.714653152,1.921404682,15.32230684,10.92483713,141.4607203,0
119.9765625,46.67381239,0.020975186,-0.078743793,17.50083612,47.22656733,2.660431996,6.015587047,0
114.2265625,53.79187538,0.08847532,-0.689064329,27.49414716,57.68537777,2.489668739,5.575296184,0
34.3828125,28.03990491,5.820933509,40.23854564,52.80518395,74.92169607,1.308382574,0.520161698,1
105.375,55.37119061,0.144367075,-0.860497388,136.3712375,73.8059757,-0.755303722,-0.530109034,0
58.7890625,33.07724207,2.8263069,15.03986162,17.25752508,54.34239494,3.19287929,9.012004353,1
91.8046875,44.41161493,0.309584269,0.604835012,2.153846154,14.15666324,10.44011134,140.1962868,0
124.1328125,50.1851838,0.140390614,0.23596763,6.159698997,27.86833739,5.411921685,32.07137685,0
108.421875,49.87525209,0.356193592,0.140121867,11.22491639,43.60021418,3.942828042,14.56431415,0
112.9765625,46.05015351,0.458157774,0.43529715,3.989130435,22.79710674,6.788767732,50.69644483,0
115.578125,45.82040508,0.383154047,0.266932974,7.191471572,31.44543441,4.817609566,23.61960298,0
134.3046875,49.5363753,-0.106862631,-0.343671956,8.039297659,37.01618955,4.706920406,21.37673329,0
100.15625,43.65372219,0.571961099,0.907376226,2.351170569,13.79158377,9.710249241,127.7586802,0
100.796875,43.16743553,0.382478446,0.425075464,3.209866221,18.63844347,7.851139203,71.39184023,0
122.9453125,48.95075788,0.042664766,-0.056968454,2.418896321,19.36239358,9.568395651,99.81088828,0
116.9296875,55.03268682,0.295870987,-0.259980394,1.18729097,15.01866305,13.36470637,185.3036351,0
110.828125,44.93451996,0.380681331,0.384542412,1.244147157,13.33974338,14.15699807,230.8255404,0
110.2734375,41.59359079,0.221638275,0.673348144,3.93645485,26.45879567,7.272065232,53.64879294,0
113.984375,50.96521246,0.048573021,-0.124009507,1.943143813,15.50040818,9.768640494,112.0016157,0
107.7109375,45.13177794,0.56034859,0.890947675,0.580267559,10.86721675,20.12576522,418.7927267,0
72.3671875,35.22469639,1.072200278,4.453463589,0.663879599,11.31285413,19.3715335,400.0012132,0
141.5078125,48.82094135,-0.038178384,-0.263635284,4.87458194,21.85749658,6.611639425,54.37984267,0
118.921875,48.81047681,0.027844519,-0.143556376,1.697324415,15.6266653,11.05004847,135.9545736,0
102.3359375,48.51953172,0.218733252,-0.053769648,1.091973244,12.00375788,14.5767307,247.9631688,0
138.6953125,46.7370568,-0.105024318,-0.026690005,4.010869565,23.81655186,7.06741349,54.33114753,0
117.09375,43.42224327,0.13659390800000001,0.318830585,3.760869565,20.56850063,7.806258482,72.06064092,0
121.9140625,47.35471653,0.166023964,0.253377062,2.818561873,21.26197534,8.202457469,70.13104267,0
121.3359375,42.362328,0.278589997,0.373978592,2.438963211,18.62247142,9.611827523,100.8570219,0
87.3125,39.96751611,0.741348598,1.893270279,2.101170569,16.85226874,9.191632159,93.8545297,0
130.2265625,36.63805545,-0.108416941,1.299277285,17.47826087,46.02987647,2.674940606,6.396015875,0
137.4140625,45.18772084,-0.290298236,0.454543316,1.005852843,11.0572756,15.26840637,283.4189152,0
105.65625,45.09771292,0.223858131,0.200874579,2.765050167,17.94848116,8.518659269,86.47436126,0
25.25,38.45695646,4.254208119,18.29593351,77.04180602,66.903739,0.627086736,-0.290638787,1
80.3828125,46.30033091,1.638253591,3.074124288,40.30100334,71.85159617,1.54733821,0.97463544,1
119.296875,55.801876,0.763564198,-0.190084452,48.87876254,56.34213317,1.792955287,3.604096217,0
138.5625,59.81870396,-0.397284178,-0.643032821,9.247491639,34.26779184,3.797720003,13.92223407,0
122.2421875,51.86456915,0.259834014,-0.284581185,2.143812709,18.4798377,9.488985359,96.48590346,0
116.640625,41.98153135,0.09585524,0.297925564,2.970735786,16.56183245,8.186273206,83.29271327,0
144.09375,49.54739485,-0.24823147,-0.157903256,2.43729097,17.51321281,10.02333323,117.6775329,0
121.5703125,44.49063869,0.390678828,0.193190265,1.183110368,11.22917615,14.86790019,270.7822502,0
35.015625,36.52973626,4.047037688,18.55782727,53.37040134,64.7635067,1.294091502,0.83847887,1
152.578125,50.87939314,-0.289393251,-0.218499941,1.928929766,12.92682515,11.26831201,167.7849579,0
126.734375,45.28874108,0.221415177,-0.111667817,2.946488294,20.13205931,7.998963167,70.22167181,0
125.609375,53.51478102,0.109210844,-0.413431636,2.246655518,13.53869213,9.713802964,129.5236723,0
121.8671875,59.88431179,0.129340975,-0.685948983,3.276755853,16.32773135,7.288543439,71.68821558,0
44.3203125,59.6722734,2.062026291,3.429955354,80.7909699,54.64416469,1.346399735,1.212320519,1
111.75,47.12632624,0.36926456,0.483518743,1.997491639,12.25594499,10.88640721,172.3154295,0
63.6953125,31.29735377,2.988502449,15.50930693,86.35367893,93.17431336,0.476516327,-1.40644635,1
87.0078125,36.28930974,0.762927001,2.644580043,5.886287625,28.05641914,5.181919535,27.97597768,0
6.5,31.52305704,7.124226849,50.96172018,139.4197324,79.1985529,-0.056566566,-1.405542127,1
25.296875,39.15660851,4.450881677,19.67773429,88.72324415,57.10776788,1.168896762,0.945171619,1
104.4921875,51.18349284,0.137351138,-0.198148613,2.296822742,12.29064236,10.12187992,161.1494408,0
97.4375,35.62582236,0.525302495,2.269370701,2.869565217,17.61298102,7.691252955,70.56809369,0
124.984375,38.04992288,0.47121248,1.296333766,3.255016722,22.33001976,7.581630322,60.12452755,0
92.546875,41.49376071,0.674651653,1.534211027,4.346153846,25.68777497,6.701458966,47.81209154,0
110.0703125,50.359052,0.178870706,-0.073289864,1.653846154,15.19633747,11.41016172,144.7708051,0
111.4609375,43.9198315,0.241592513,0.504809886,1.607023411,16.43766224,11.95311368,150.9961696,0
112.21875,49.33383371,0.301708656,0.355202341,0.616220736,10.0817248,19.72899271,429.5486887,0
127.6171875,51.59444027,0.045499232,-0.215928198,1.813545151,14.96895954,11.79379975,162.7227025,0
120.6640625,51.88151726,0.033678402,-0.748657078,20.66889632,47.60017498,2.141524282,3.489540951,0
140.3671875,50.34441862,0.007801765,-0.146174691,6.096989967,26.7247951,4.905543996,26.3331183,0
44.484375,43.75838926,3.542063799,12.75264013,85.0819398,51.93820268,1.606605083,2.398179238,1
104.2578125,46.75438584,0.482733331,0.075086812,24.01086957,61.68880838,2.476047599,4.761658688,0
120.5390625,56.72809356,-0.03558993,-0.582094589,2.390468227,14.42042666,9.4890096,118.5151321,0
104.140625,44.36896691,0.419341765,0.346075212,3.635451505,23.74891402,7.354134974,56.97725056,0
124.328125,38.3185883,0.387872547,1.341815077,4.280936455,24.99825421,6.726948024,48.20161195,0
19.4140625,36.90306715,4.574662379,22.17394704,16.5777592,40.84932105,3.139949017,10.35582939,1
28.3984375,30.12093848,5.60150491,34.16865153,85.35367893,72.13412694,0.890621628,-0.255434123,1
99.796875,38.79520737,0.078051154,1.329634512,4.02173913,18.24832046,6.505613307,55.00471908,0
97.765625,50.08874692,0.54992549,0.056298891,15.50334448,46.96505663,3.109500247,8.689941472,1
109.8359375,51.48722192,0.553521154,0.207537876,5.711538462,30.17293357,5.884842052,35.69751362,0
129.1796875,54.64851233,0.095703701,-0.613328835,2.74916388,15.62094761,7.738566431,79.46990435,0
59.0625,37.52369043,2.78725125,11.16678574,10.47324415,37.65867371,4.484587493,21.20672607,1
80.8203125,43.2824,0.877208393,2.476584865,1.948996656,17.29098516,10.7155893,126.893709,0
16.0546875,37.73329692,4.970412333,24.33292136,110.5510033,58.82409502,0.5260487,-0.127439908,1
113.3046875,50.10248225,-0.016337889,-0.240531993,0.628762542,10.61822952,20.36930175,444.7988417,0
128.6484375,51.13578582,0.107478147,-0.109914059,2.902173913,17.49743303,7.952883706,76.13096318,0
144.265625,55.11613936,-0.060534795,-0.693942891,2.204849498,16.99446132,11.15426733,143.1756771,0
136.8046875,49.10210322,0.146254922,-0.253824518,4.077759197,22.22433826,6.935962378,55.14231401,0
105.2421875,51.34803826,0.139749819,-0.286050465,5.442307692,27.04197498,6.005610555,38.73816754,0
115.6171875,47.01564253,0.10692673,0.28489734,3.169732441,17.82895658,8.958878587,99.113848,0
89.4453125,44.00546994,0.397816919,0.590102639,2.329431438,17.31674726,9.15444972,95.59085055,0
122.015625,49.93370361,0.221610962,0.213615412,2.31187291,18.81210276,9.213490966,91.09510735,0
105.84375,46.98511026,0.516410809,0.370935519,3.191471572,20.79525031,7.631377205,63.98988211,0
112.421875,43.68845839,0.442356339,0.463952655,25.73578595,59.32650507,2.090990129,2.870576444,1
34.9921875,32.7455856,4.132751898,21.93084176,61.6229097,70.08372282,1.108185858,0.344425534,1
113.15625,45.03530516,0.180366534,0.277299368,2.52090301,16.33866286,8.824052831,94.24271344,0
99.109375,45.62195784,0.222115922,0.387842018,2.29264214,18.92812437,8.849060144,82.40908363,0
115.7109375,45.62262876,0.086290582,-0.043791332,2.734113712,15.17956755,7.917839786,86.34055492,0
143.671875,47.87077484,-0.3213797,0.167869212,1.756688963,16.80072553,11.25490052,137.6312362,0
87.53125,38.65066653,0.450477233,1.557485679,3.081103679,22.21548341,7.861436973,64.38405498,0
114.171875,47.4639846,0.485436254,0.32231375,5.435618729,22.22456915,4.784749002,27.05260334,0
110.46875,41.40028259,0.269005268,1.01137724,6.141304348,29.45021761,5.151664781,27.19191703,0
85.546875,37.10034101,0.73102412,2.443917103,1.095317726,10.67876702,15.57583048,306.0842513,0
135.2578125,46.54303219,0.003499885,0.345390822,1.570234114,14.67556328,12.00236959,165.8721231,0
128.359375,54.63697443,0.061963272,-0.453308099,1.925585284,13.25711701,10.4201342,144.0672024,0
104.6171875,40.97066807,0.453615859,1.472944353,3.381270903,21.80703878,7.374700229,58.46572398,0
130.046875,46.99449093,-0.087587465,-0.148115654,1.336120401,15.02030063,12.57440664,170.883504,0
129.296875,47.99159421,-0.253642283,0.10269228,2.050167224,14.46102448,10.12392495,127.6295449,0
136.796875,52.07016891,-0.264543146,-0.260816314,3.509197324,21.46656611,7.916398669,69.47033025,0
141.4921875,48.90615952,-0.024137155,-0.297977419,2.670568562,16.28231811,8.630248896,92.64755839,0
140.171875,49.38182063,0.161292042,-0.381705854,2.427257525,14.41688993,8.883862985,106.4986869,0
109.6640625,51.48987724,0.264747653,0.091864414,2.299331104,17.69792137,9.87871203,107.6296621,0
137.7265625,49.79280741,-0.186178371,-0.101642289,1.531772575,12.00821182,12.25720251,198.7025418,0
119.234375,51.63914521,0.161918984,-0.193288847,4.618729097,23.26533983,6.035226585,40.48542119,0
103.109375,47.52963457,0.446696951,0.321296594,5.109531773,29.07634184,6.107364648,38.22991007,0
121.078125,51.74752551,0.001278222,-0.140663537,13.09698997,43.9311253,3.224587068,8.955688115,0
96.6953125,48.39817897,0.602828043,0.563219866,2.16722408,17.73128471,9.730092473,103.9941835,0
116.8125,46.37799013,0.266196113,0.163232772,7.139632107,32.41453493,5.135426284,26.64986951,0
116.7578125,46.31443925,0.184255231,-0.225721644,1.484113712,14.71765197,11.65034794,150.3063602,0
97.40625,42.12730659,0.248544022,1.036234918,1.60451505,14.92892682,12.49529071,173.9017785,0
122.5703125,59.41441897,0.047515375,-0.755767773,15.99665552,53.2676242,3.359661396,9.949034533,0
120.9296875,46.06961166,0.068669359,0.636760459,6.857023411,32.78120626,5.237081306,27.80679143,0
28.5,30.89498341,4.85741434,28.12136742,99.57274247,71.98993491,0.588580234,-0.577556703,1
80.5859375,32.55200823,1.013947377,5.157027069,2.442307692,18.82384054,9.731086435,105.4425903,0
36.859375,30.05508858,5.501739886,35.59935562,85.35953177,69.03638831,0.689293279,-0.202261963,1
122.796875,45.03997519,0.040923063,0.299002559,0.593645485,10.80491773,19.4802316,396.0458675,0
62.3515625,37.78363358,3.028611424,12.85167811,41.74331104,70.71289043,1.682642485,1.705525714,1
105.2890625,43.1885677,0.088536527,0.467410289,13.44063545,47.9223067,3.656279511,12.32833653,0
82.203125,44.42257298,0.529620858,0.633961756,2.43812709,14.09257559,8.907698488,110.5752146,0
111.796875,37.5117397,0.349864685,1.780502537,1.173913043,10.08425318,16.06998902,351.1480021,0
28.34375,31.81401949,4.818364841,28.06014478,57.3770903,71.16328516,1.128142114,0.326350843,1
100.546875,39.41919333,0.519220338,0.7938816,3.300167224,20.301145000000002,7.566060597,63.827315,0
77.9296875,39.73214685,0.668716942,1.882184426,2.02090301,12.65249712,10.99285842,166.7599501,0
104.953125,39.54602923,0.481232369,0.62361642,1.109531773,13.26721294,13.57975917,201.0866207,0
102.765625,43.57473544,0.196158674,0.453266692,1.913879599,16.75672205,10.22162088,116.6067604,0
92.8515625,43.30742031,0.395655497,0.767301594,3.984949833,21.82309018,6.94754134,53.9456795,0
141.578125,47.70524889,-0.010606214,0.088807173,1.64548495,14.20330422,12.02110257,175.1734515,0
91.265625,37.07709122,0.87876697,2.156588095,1.722408027,12.84516226,12.19876901,189.7888225,0
109.03125,46.87798949,0.388121668,0.147759077,6.060200669,29.30247723,5.34172439,29.74626962,0
131.5625,48.72735852,0.002854896,-0.177019058,2.086120401,14.25373652,10.33445486,132.003753,0
130.609375,46.93699806,-0.111093156,0.184263068,5.41638796,27.73920952,5.70576836,34.32726627,0
93.3984375,34.87081961,0.655722286,2.870797141,3.25083612,17.58221845,7.687244233,73.16010369,0
99.0078125,44.00647965,0.401253107,0.689557859,1.580267559,13.40110857,12.54548732,184.1413831,0
123.5703125,50.13352228,0.13839104,-0.194334125,4.243311037,20.50789465,6.616925391,52.5052344,0
107.1484375,48.46150048,0.35387767,0.013806487,2.0409699,14.8640155,9.765299366,116.6441048,0
62.3984375,42.06140226,2.265177178,6.567822209,141.0217391,66.15363841,0.001915074,-1.069967396,0
116.8671875,53.59386787,0.469989854,-0.192291213,116.8896321,61.61430246,-0.492141119,-0.432755728,0
110.625,55.05224791,0.181786412,-0.316263308,5.406354515,24.84901753,5.495553345,32.65491395,0
100.0859375,41.24261815,0.334596546,0.751972672,1.434782609,10.9982483,13.88417627,262.5579223,0
115.1171875,47.88391253,0.346951224,0.186682623,3.533444816,23.95804691,7.189169565,52.76704057,0
17.671875,29.86770554,5.976705461,38.32876428,49.28093645,63.74260797,1.370528004,1.24061254,1
170.4765625,61.62613651,-1.218279754,0.695876403,62.5493311,90.90053041,0.938098676,-0.852810057,0
8.3515625,37.2362789,5.07825477,25.82328587,132.916388,74.2690222,-0.045378657,-1.427807886,1
21.6796875,30.53428749,5.876555783,36.83901532,45.02508361,61.51146158,1.514671247,1.720126594,1
16.5390625,30.50074342,5.971549921,37.44917217,67.45150502,67.14417042,0.905511422,0.064849717,1
8.75,30.95838941,6.279269335,40.91783735,98.51086957,55.03245363,0.971089811,0.311751619,1
116.984375,40.62999669,0.135518918,0.692670754,2.647157191,15.83007331,8.300877343,87.58488688,0
67.171875,38.3534364,2.213705405,9.130930749,8.37541806,34.43590378,4.81411156,23.64356824,1
35.9296875,31.31772252,5.326209326,34.02114558,22.63461538,50.46831954,2.669580267,6.700530685,1
96.375,42.77959502,0.427690827,0.726764896,2.903010033,16.51331552,7.888129571,78.15227741,0
106.375,50.00578092,0.257565277,-0.003846006,26.86705686,65.40071915,2.165114871,2.976884333,0
126.0703125,47.98456516,-0.033484576,-0.319117956,13.19816054,40.21202207,3.203876031,9.732077007,0
146.0859375,42.16263663,0.056352018,0.663589023,2.237458194,16.11602377,9.320766598,101.6577367,0
104.4921875,43.67547154,0.632629442,1.06003937,0.984113712,12.83672545,14.56278765,230.1619383,0
107.0234375,51.93001072,0.318930596,-0.315215793,2.088628763,12.84635879,10.19654157,148.8546502,0
101.046875,43.50661936,0.460503773,0.946434846,3.592809365,20.65626263,7.398692322,62.89052726,0
120.078125,47.22496185,0.247853809,0.048834434,11.01170569,42.80075403,4.043348692,15.65562547,0
98.09375,45.74307282,0.399951971,0.808469975,6.93812709,33.29948503,5.131555143,26.3394366,0
125.7421875,50.87749473,0.134407365,-0.224754865,2.039297659,18.40811842,10.22742701,111.1521539,0
141.046875,48.86010952,0.081731718,-0.119005328,5.043478261,29.30299189,6.188729692,38.56174165,0
129.453125,53.31024459,-0.010399845,-0.311215514,1.037625418,13.19696767,14.48634932,225.9334843,0
137.8046875,50.83829428,-0.154546501,-0.299780852,7.118729097,30.89231946,5.400140483,31.65353051,0
100.0078125,52.49188867,0.333387566,0.003696498,7.598662207,33.64147183,4.695979492,22.04421935,0
125.25,45.49089882,0.00960568,0.269036113,9.464046823,34.33566179,4.272119925,19.85502886,0
61.0234375,34.86703871,2.213494043,8.91126882,60.44230769,75.02874042,0.956489778,-0.456180802,1
132.546875,47.70430722,-0.032622877,-0.053610595,3.607859532,23.46357538,7.089861212,52.56315204,0
82.859375,34.62336061,0.840102835,3.258133863,2.120401338,14.35370969,9.531937468,116.9963273,0
110.890625,38.42509645,0.233570372,1.000556711,3.505016722,25.58893224,7.695064615,59.81581274,0
127.203125,46.97595119,0.111155944,0.498120692,2.808528428,16.91467751,8.327414984,85.21517516,0
125.3125,40.85411355,0.325112286,0.503611011,1.985785953,18.13878949,11.02281,132.7205876,0
140.3359375,54.52970483,0.011889168,-0.56726288,4.003344482,22.27548682,7.382584389,61.44272151,0
84.7734375,40.68979733,0.76343397,1.44273732,9.671404682,36.35158885,3.975498822,15.62542528,0
128.0859375,51.75317432,-0.057704806,-0.226122238,2.87458194,16.90538265,8.63388174,91.80655837,0
110.546875,48.02552371,0.317969022,0.229941326,1.204849498,12.4211497,13.4454741,215.2652216,0
133.640625,52.53105248,-0.116864396,-0.469219404,1.25,11.7200572,14.05468247,241.8237051,0
113.2890625,56.83462198,0.305755333,-0.476919913,2.906354515,15.5294927,7.983331395,85.48810612,0
140.9140625,50.96245974,-0.224147408,-0.317042515,22.5819398,55.79974175,2.329869776,4.040331185,0
79.484375,39.4954476,0.667177618,1.904881822,1.501672241,13.336053830000001,11.36579476,156.7791056,0
108.7421875,49.22766722,0.213368952,0.184532007,2.014214047,18.60342954,9.778886277,99.23500029,0
121.34375,50.99194751,0.537129178,-0.159581261,2.954013378,15.87188652,7.737467406,78.70738141,0
104.0234375,41.66710799,0.172590792,0.697142143,2.059364548,18.79449648,9.845368369,100.1632865,0
99.203125,45.92306055,0.143491698,0.156747088,2.061036789,13.4957117,10.50731496,143.6734132,0
6.1796875,28.37098914,7.520589491,57.50455774,174.3461538,58.72705339,-0.730653265,-0.345934684,1
115.6328125,54.47861838,0.100637677,-0.501546315,3.532608696,20.44357043,7.918694209,73.48345006,0
130.3125,49.16104752,0.016362595,-0.066302846,3.239130435,19.48834676,7.660986512,68.9881252,0
56.6328125,37.13570365,2.899642854,11.98062,12.9180602,45.51209889,3.844090199,14.17831992,1
118.515625,51.36876245,0.353937044,-0.270005608,1.348662207,13.0949583,11.97221765,169.598016,0
158.125,39.3454254,-0.382602344,1.304222512,2.817725753,16.10070379,8.869978428,103.0887274,0
110.1875,47.96250977,0.223402265,-0.080502132,1.851170569,14.62769594,10.92698446,147.7557622,0
101.2734375,44.47343218,0.194883671,0.476561007,3.164715719,18.71777166,7.421649881,63.87265105,0
53.375,38.20647033,3.17838239,12.80937905,24.16471572,52.68055869,2.568707824,6.157233382,1
103.65625,47.72012113,0.257344525,0.345180074,4.382107023,25.48427899,6.204324895,39.4465134,0
108.015625,46.41658923,0.255241953,0.324290417,0.632107023,10.92258128,19.1690725,385.7943842,0
105.8046875,49.89849988,0.303646676,0.018707007,3.024247492,16.97948538,7.409386357,68.29796296,0
48.09375,39.64499446,2.769881783,9.862980618,25.33862876,58.64148953,2.489473517,5.13537017,1
76.6953125,41.39756911,0.535640489,1.532569969,2.977424749,17.34304653,7.882380704,75.24946507,0
129.90625,49.69743415,-0.11318216,-0.152851407,2.823578595,16.99901077,8.104557795,78.70205026,0
112.3671875,50.33153694,0.324325358,-0.184865863,2.454013378,16.52429221,8.734480699,93.89632051,0
106.890625,39.54748617,0.4928403,0.824327793,1.159698997,11.45393922,13.93244922,241.9531501,0
135.515625,52.4416319,-0.13382715,-0.256589389,1.2909699,12.60364199,12.481406,188.3604535,0
110.890625,57.58990721,0.269387016,-0.536461058,14.87541806,51.60765315,3.489611469,11.00583174,1
111.59375,44.50376345,0.582978235,1.501295746,12.77508361,46.11078431,3.650105151,12.21848273,0
79.7265625,39.23063114,1.363438712,3.964139331,7.923913043,36.50514322,4.989840603,24.55495368,1
138.4453125,45.60184491,0.027962308,0.273099844,3.867892977,22.33881558,6.82564787,51.34469458,0
57.3984375,32.6906284,3.389441806,16.86641871,6.678093645,33.88082925,5.544940948,30.75366297,1
42.8671875,28.79788705,4.587357765,27.35593756,21.05602007,52.51075098,2.808475775,7.36393609,1
65.15625,35.38172142,2.817301139,12.33461874,11.09698997,39.26471721,4.352119246,19.88382492,1
61.4609375,33.78537552,2.5395019,11.25504878,9.4113712369999991,39.40788342,4.610876928,21.09971602,1
32.1328125,28.1042621,5.262149508,35.73572145,33.77508361,62.58116133,1.934401436,2.708354791,1
118.765625,42.16957663,0.479493506,0.55925885,5.732441472,30.62971186,5.817459209,34.32272154,0
123.7265625,47.66824068,-0.156403136,-0.23766579,5.132107023,30.16605557,6.13168748,37.44061735,0
110.28125,53.67275518,0.245709712,-0.294471932,6.325250836,31.54678107,5.498578606,31.0422425,0
112.6015625,43.07140507,0.188716172,0.46137575,2.287625418,14.59374771,9.34508143,112.489229,0
108.71875,49.20206066,0.184012756,0.129641625,10.91722408,43.24002393,3.970990623,14.73480559,0
97.78125,44.55227574,0.558987592,0.568107259,1.87541806,12.34463437,11.09799761,173.4218266,0
112.6953125,54.50552704,0.294994384,-0.378067154,1.218227425,13.15275708,12.6080271,181.0272705,0
136.7109375,48.76140129,-0.150271593,-0.256850531,1.496655518,15.42131247,12.53221561,171.2635591,0
119.4453125,50.16656765,0.050743961,-0.068523336,0.89632107,12.10182357,15.6473875,268.0724644,0
135.125,44.47664415,0.048471094,0.216359417,3.773411371,19.10877144,6.898649754,57.5820679,0
88.359375,35.48277187,0.774831802,2.642144215,2.20735786,14.88923921,9.365546572,109.57698,0
136.140625,39.314186050000004,-0.096104452,0.98623425,2.72826087,17.41560358,9.057797746,98.95043702,0
121.96875,49.30294386,0.058052469,-0.038008214,7.129598662,29.2136478,4.849580196,25.62997572,0
144.890625,50.82249047,-0.226842719,0.082545759,2.364548495,17.04011245,9.306516644,98.89327902,0
